1;DZD;0.41;MKD;bank;0.36;MKD;extract-ed;0.04
1;DZD;0.41;MKD;bank;0.36;MKD;extract-ed;0.04
1;DZD;34.09;MGA;bank;30.68;MGA;extract-ed;3.41
1;DZD;13.37;MWK;bank;12.03;MWK;extract-ed;1.34
1;DZD;0.03;MYR;bank;0.03;MYR;extract-ed;0.00
1;DZD;0.12;MVR;bank;0.11;MVR;extract-ed;0.01
1;DZD;0.31;MRU;bank;0.28;MRU;extract-ed;0.03
1;DZD;0.35;MUR;bank;0.31;MUR;extract-ed;0.03
1;DZD;0.14;MXN;bank;0.13;MXN;extract-ed;0.01
1;DZD;0.13;MDL;bank;0.12;MDL;extract-ed;0.01
1;DZD;27.66;MNT;bank;24.90;MNT;extract-ed;2.77
1;DZD;0.07;MAD;bank;0.06;MAD;extract-ed;0.01
1;DZD;0.49;MZN;bank;0.44;MZN;extract-ed;0.05
1;DZD;16.20;MMK;bank;14.58;MMK;extract-ed;1.62
1;DZD;0.14;NAD;bank;0.12;NAD;extract-ed;0.01
1;DZD;1.06;NPR;bank;0.95;NPR;extract-ed;0.11
1;DZD;0.01;ANG;bank;0.01;ANG;extract-ed;0.00
1;DZD;0.01;NZD;bank;0.01;NZD;extract-ed;0.00
1;DZD;0.28;NIO;bank;0.26;NIO;extract-ed;0.03
1;DZD;11.78;NGN;bank;10.60;NGN;extract-ed;1.18
1;DZD;0.08;NOK;bank;0.07;NOK;extract-ed;0.01
1;DZD;0.00;OMR;bank;0.00;OMR;extract-ed;0.00
1;DZD;2.19;PKR;bank;1.97;PKR;extract-ed;0.22
1;DZD;0.01;PAB;bank;0.01;PAB;extract-ed;0.00
1;DZD;0.03;PGK;bank;0.03;PGK;extract-ed;0.00
1;DZD;60.82;PYG;bank;54.74;PYG;extract-ed;6.08
1;DZD;0.03;PEN;bank;0.02;PEN;extract-ed;0.00
1;DZD;0.44;PHP;bank;0.39;PHP;extract-ed;0.04
1;DZD;0.03;PLN;bank;0.03;PLN;extract-ed;0.00
1;DZD;0.03;QAR;bank;0.03;QAR;extract-ed;0.00
1;DZD;0.03;RON;bank;0.03;RON;extract-ed;0.00
1;DZD;0.60;RUB;bank;0.54;RUB;extract-ed;0.06
1;DZD;11.12;RWF;bank;10.00;RWF;extract-ed;1.11
1;DZD;0.01;SHP;bank;0.01;SHP;extract-ed;0.00
1;DZD;0.02;WST;bank;0.02;WST;extract-ed;0.00
1;DZD;0.16;STN;bank;0.14;STN;extract-ed;0.02
1;DZD;0.03;SAR;bank;0.03;SAR;extract-ed;0.00
1;DZD;0.77;RSD;bank;0.69;RSD;extract-ed;0.08
1;DZD;0.11;SCR;bank;0.10;SCR;extract-ed;0.01
1;DZD;173.15;SLL;bank;155.83;SLL;extract-ed;17.31
1;DZD;0.01;SGD;bank;0.01;SGD;extract-ed;0.00
1;DZD;0.06;SBD;bank;0.06;SBD;extract-ed;0.01
1;DZD;4.41;SOS;bank;3.97;SOS;extract-ed;0.44
1;DZD;0.14;ZAR;bank;0.12;ZAR;extract-ed;0.01
1;DZD;34.91;SSP;bank;31.42;SSP;extract-ed;3.49
1;DZD;2.32;LKR;bank;2.08;LKR;extract-ed;0.23
1;DZD;3.95;SDG;bank;3.55;SDG;extract-ed;0.39
1;DZD;0.29;SRD;bank;0.26;SRD;extract-ed;0.03
1;DZD;0.07;SEK;bank;0.07;SEK;extract-ed;0.01
1;DZD;0.01;CHF;bank;0.01;CHF;extract-ed;0.00
1;DZD;99.65;SYP;bank;89.68;SYP;extract-ed;9.96
1;DZD;0.23;TWD;bank;0.20;TWD;extract-ed;0.02
1;DZD;0.07;TJS;bank;0.07;TJS;extract-ed;0.01
1;DZD;20.20;TZS;bank;18.18;TZS;extract-ed;2.02
1;DZD;0.25;THB;bank;0.23;THB;extract-ed;0.03
1;DZD;0.02;TOP;bank;0.02;TOP;extract-ed;0.00
1;DZD;0.05;TTD;bank;0.05;TTD;extract-ed;0.01
1;DZD;0.02;TND;bank;0.02;TND;extract-ed;0.00
1;DZD;0.31;TRY;bank;0.28;TRY;extract-ed;0.03
1;DZD;0.03;TMT;bank;0.02;TMT;extract-ed;0.00
1;DZD;27.67;UGX;bank;24.91;UGX;extract-ed;2.77
1;DZD;0.32;UAH;bank;0.29;UAH;extract-ed;0.03
1;DZD;0.03;AED;bank;0.03;AED;extract-ed;0.00
1;DZD;0.31;UYU;bank;0.28;UYU;extract-ed;0.03
1;DZD;98.00;UZS;bank;88.20;UZS;extract-ed;9.80
1;DZD;0.92;VUV;bank;0.83;VUV;extract-ed;0.09
1;DZD;0.88;VES;bank;0.79;VES;extract-ed;0.09
1;DZD;199.92;VND;bank;179.92;VND;extract-ed;19.99
1;DZD;1.87;YER;bank;1.68;YER;extract-ed;0.19
1;DZD;0.19;ZMW;bank;0.17;ZMW;extract-ed;0.02
1;DZD;0.21;ZWL;bank;0.19;ZWL;extract-ed;0.02
1;DZD;0.01;FKP;bank;0.01;FKP;extract-ed;0.00
1;DZD;0.01;GIP;bank;0.01;GIP;extract-ed;0.00
1;DZD;0.01;IMP;bank;0.01;IMP;extract-ed;0.00
1;DZD;0.01;JEP;bank;0.01;JEP;extract-ed;0.00
1;DZD;0.01;KID;bank;0.01;KID;extract-ed;0.00
